Id	Longitude	Latitude	GeoName	StateAbb	State	County	TotalPop	MedAge	Education	Unemployment	Income	MedHomeValue	Obama	Zipcodes	Winner	RealZip	ElectoralFraction	ZipNumbers
13283	-115.26238400000001	36.098855	Spring Valley CDP	NV	Nevada	Clark County	172776	38.1	25.6	13.8	31901	151041	0.5642	89147	Obama	89147	0.41652828	89147.0
13284	-115.25376000000001	36.206926	Las Vegas city	NV	Nevada	Clark County	580369	35.8	22.0	16.8	25773	152899	0.5642	89128	Obama	89128	1.3991532469999999	89128.0
13285	-115.21486999999999	36.017088	Enterprise CDP	NV	Nevada	Clark County	96907	44.1	22.8	11.7	28250	144068	0.5642	89139	Obama	89139	0.23362333899999999	89139.0
13286	-115.047579	36.185385	Sunrise Manor CDP	NV	Nevada	Clark County	181244	32.2	12.7	17.6	20520	116945	0.5642	89110	Obama	89110	0.43694293	89110.0
13287	-115.057305	36.246472	Nellis AFB CDP	NV	Nevada	Clark County	7813	24.1	12.1	18.2	16032	91786	0.5642	89115	Obama	89115	0.018835576	89115.0
13288	-115.03288400000001	36.098594	Whitney CDP	NV	Nevada	Clark County	30244	39.2	12.6	16.1	25859	104171	0.5642	89122	Obama	89122	0.072912218	89122.0
13289	-115.12280600000001	36.271077000000005	North Las Vegas city	NV	Nevada	Clark County	213010	31.8	13.9	13.6	21183	136104	0.5642	89031	Obama	89031	0.513524384	89031.0
13290	-114.10641100000001	36.805209000000005	Mesquite city	NV	Nevada	Clark County	13829	44.4	17.0	17.0	24975	135071	0.5642	89027	Obama	89027	0.033338945	89027.0
13291	-114.12196899999999	36.719854999999995	Bunkerville CDP	NV	Nevada	Clark County	1441	27.4	13.6	15.4	17230	120313	0.5642	89007	Obama	89007	0.003473962	89007.0
13292	-115.38068500000001	36.102231	Summerlin South CDP	NV	Nevada	Clark County	21835	39.8	33.4	11.5	38601	146638	0.5642	89124	Obama	89124	0.052639805	89124.0
13293	-115.71808200000001	36.572562	Indian Springs CDP	NV	Nevada	Clark County	1818	35.9	3.6	11.1	27033	89318	0.5642	89018	Obama	89018	0.004382833	89018.0
13294	-115.43186999999999	35.829921999999996	Goodsprings CDP	NV	Nevada	Clark County	240	47.9	21.7	12.3	26889	137500	0.5642	89019	Obama	89019	0.000578592	89019.0
13295	-114.68921999999999	35.131820000000005	Laughlin CDP	NV	Nevada	Clark County	7564	51.2	13.0	12.2	25371	123235	0.5642	89029	Obama	89029	0.018235287	89029.0
13296	-115.61354299999999	36.26282	Mount Charleston CDP	NV	Nevada	Clark County	380	48.1	37.2	19.1	29827	223864	0.5642	891XX	Obama	891XX	0.0009161039999999999	0.0
13297	-119.736823	38.938964	Gardnerville CDP	NV	Nevada	Douglas County	5225	45.4	25.7	13.7	29041	175078	0.3565	89410	Obama	89410	0.012596427	89410.0
13298	-119.74210900000001	38.886697999999996	Gardnerville Ranchos CDP	NV	Nevada	Douglas County	11710	39.0	22.9	15.0	26599	164786	0.3565	89410	Obama	89410	0.028230461000000002	89410.0
13299	-119.76885	38.960789	Minden CDP	NV	Nevada	Douglas County	3356	48.4	31.5	15.3	34572	228898	0.3565	89423	Obama	89423	0.008090643	89423.0
13300	-119.883816	38.99071	Kingsbury CDP	NV	Nevada	Douglas County	3452	46.4	44.6	14.9	47901	263947	0.3565	89449	Obama	89449	0.00832208	89449.0
13301	-119.78366799999999	39.085374	Indian Hills CDP	NV	Nevada	Douglas County	5198	42.4	25.4	13.5	30295	166608	0.3565	89705	Obama	89705	0.012531335	89705.0
13302	-119.92543400000001	38.997477	Zephyr Cove-Round Hill Village CDP	NV	Nevada	Douglas County	2141	50.5	42.0	17.6	48405	391379	0.3565	89448	Obama	89448	0.005161522	89448.0
13303	-119.724944	39.049825	Johnson Lane CDP	NV	Nevada	Douglas County	6219	46.8	25.2	15.5	35010	229512	0.3565	89423	Obama	89423	0.014992762	89423.0
13304	-119.94395300000001	38.967498	Stateline CDP	NV	Nevada	Douglas County	1516	36.1	22.3	14.6	21310	34881	0.3565	89449	Obama	89449	0.003654772	89449.0
13305	-116.11283999999999	40.71741	Carlin city	NV	Nevada	Elko County	2191	35.4	12.1	9.1	23217	93333	0.2196	89822	Obama	89822	0.005282062	89822.0
13306	-115.766348	40.838259	Elko city	NV	Nevada	Elko County	17426	32.3	21.3	7.9	25482	134714	0.2196	89803	Obama	89803	0.04201059099999999	89803.0
13307	-114.078352	40.740613	West Wendover city	NV	Nevada	Elko County	5480	26.4	11.2	6.1	16655	69432	0.2196	89883	Obama	89883	0.013211181	89883.0
13308	-114.95398600000001	41.113232	Wells city	NV	Nevada	Elko County	1383	38.0	18.2	7.8	21119	90517	0.2196	89835	Obama	89835	0.0033341359999999997	89835.0
13309	-115.597076	40.738558000000005	Spring Creek CDP	NV	Nevada	Elko County	11387	32.6	21.9	7.5	27758	133212	0.2196	89815	Obama	89815	0.027451773	89815.0
13310	-116.18243799999999	41.916573	Owyhee CDP	NV	Nevada	Elko County	1040	29.1	17.2	21.5	16352	50000	0.2196	89832	Obama	89832	0.002507231	89832.0
13311	-117.609991	41.973940999999996	McDermitt CDP	NV	Nevada	Humboldt County	290	37.4	1.6	44.4	9674	20000	0.3024	89421	Obama	89421	0.000699132	89421.0
13312	-117.725721	40.967701	Winnemucca city	NV	Nevada	Humboldt County	7747	35.6	25.3	9.4	27136	124705	0.3024	89445	Obama	89445	0.018676463	89445.0
13313	-116.93920700000001	40.641553	Battle Mountain CDP	NV	Nevada	Lander County	2646	30.9	14.3	8.6	21531	74462	0.2467	89820	Obama	89820	0.006378975	89820.0
13314	-114.519522	37.612426	Caliente city	NV	Nevada	Lincoln County	1280	38.3	20.3	18.5	17894	81184	0.1859	89008	Obama	89008	0.0030858229999999997	89008.0
13315	-119.567806	39.257917	Dayton CDP	NV	Nevada	Lyon County	9610	39.0	17.4	15.4	21336	155054	0.3438	89403	Obama	89403	0.023167782	89403.0
13316	-119.19703799999999	39.587719	Fernley CDP	NV	Nevada	Lyon County	19906	37.8	13.8	16.0	21645	144185	0.3438	89408	Obama	89408	0.047989372999999995	89408.0
13317	-119.164755	38.987654	Yerington city	NV	Nevada	Lyon County	3114	44.9	17.1	23.2	21989	109348	0.3438	89447	Obama	89447	0.007507229	89447.0
13318	-119.214707	39.383387	Silver Springs CDP	NV	Nevada	Lyon County	7333	43.9	11.1	21.7	19342	99544	0.3438	89429	Obama	89429	0.017678392	89429.0
13319	-119.34431799999999	38.784294	Smith Valley CDP	NV	Nevada	Lyon County	2320	48.4	18.6	16.7	26223	281075	0.3438	89430	Obama	89430	0.005593055	89430.0
13320	-118.627384	38.525459999999995	Hawthorne CDP	NV	Nevada	Mineral County	3015	46.7	16.9	15.3	22549	74259	0.4241	89415	Obama	89415	0.00726856	89415.0
13321	-118.789749	38.931563	Schurz CDP	NV	Nevada	Mineral County	705	28.4	7.3	17.9	19763	80588	0.4241	89427	Obama	89427	0.001699614	89427.0
13322	-116.70301299999998	36.934946999999994	Beatty CDP	NV	Nevada	Nye County	1854	44.1	10.0	12.0	26055	96735	0.3607	89003	Obama	89003	0.004469622	89003.0
13323	-116.019117	36.241958000000004	Pahrump CDP	NV	Nevada	Nye County	34335	49.3	13.1	15.9	22323	140517	0.3607	89048	Obama	89048	0.082774798	89048.0
13324	-117.92241000000001	38.864933	Gabbs city	NV	Nevada	Nye County	503	44.3	11.9	24.2	16952	35250	0.3607	89409	Obama	89409	0.001212632	89409.0
13325	-117.248157	38.099581	Tonopah CDP	NV	Nevada	Nye County	4200	41.3	11.0	16.3	23837	91399	0.3607	89049	Obama	89049	0.010125358000000001	89049.0
13326	-118.47737099999999	40.179024	Lovelock city	NV	Nevada	Pershing County	1653	35.0	15.0	12.0	19344	83977	0.3355	89419	Obama	89419	0.003985051	89419.0
13327	-119.37886200000001	40.580849	Gerlach-Empire CDP	NV	Nevada	Washoe County	674	42.2	14.0	11.3	21094	88571	0.5079	89405	Obama	89405	0.0016248789999999999	89405.0
13328	-119.358759	39.828177000000004	Nixon CDP	NV	Nevada	Washoe County	495	33.6	9.5	16.7	18945	78333	0.5079	89424	Obama	89424	0.001193346	89424.0
13329	-119.67177099999999	39.656029	Spanish Springs CDP	NV	Nevada	Washoe County	18252	35.4	22.6	9.2	29889	209679	0.5079	89436	Obama	89436	0.044001911	89436.0
13330	-119.7766	39.610504	Sun Valley CDP	NV	Nevada	Washoe County	20549	32.6	7.9	15.2	18992	109869	0.5079	89433	Obama	89433	0.049539517000000005	89433.0
13331	-119.81921799999999	39.514153	Reno city	NV	Nevada	Washoe County	215180	35.6	28.7	13.4	27737	180874	0.5079	89501	Obama	89501	0.518755819	89501.0
13332	-119.29014699999999	39.632356	Wadsworth CDP	NV	Nevada	Washoe County	1036	33.4	9.7	16.8	18943	77609	0.5079	89442	Obama	89442	0.002497588	89442.0
13333	-119.96299199999999	39.68169	Cold Springs CDP	NV	Nevada	Washoe County	7807	36.1	12.6	8.8	25705	139432	0.5079	89506	Obama	89506	0.018821111	89506.0
13334	-119.96127800000001	39.541466	Verdi-Mogul CDP	NV	Nevada	Washoe County	4299	45.9	48.8	5.9	42480	265244	0.5079	89439	Obama	89439	0.010364027	89439.0
13335	-119.83776999999999	39.675313	Lemmon Valley-Golden Valley CDP	NV	Nevada	Washoe County	7847	41.1	15.8	13.4	26548	146881	0.5079	89506	Obama	89506	0.018917543000000002	89506.0
13336	-119.723467	39.562082000000004	Sparks city	NV	Nevada	Washoe County	84225	35.8	22.4	11.7	26377	173798	0.5079	89434	Obama	89434	0.203049581	89434.0
13337	-119.630647	39.946078	Sutcliffe CDP	NV	Nevada	Washoe County	534	33.6	9.7	16.7	18946	77727	0.5079	89510	Obama	89510	0.001287367	89510.0
13338	-119.95107	39.227198	Incline Village-Crystal Bay CDP	NV	Nevada	Washoe County	13240	45.3	48.5	12.2	55271	588938	0.5079	89451	Obama	89451	0.031918984	89451.0
13339	-114.873796	39.264686	Ely city	NV	Nevada	White Pine County	3985	40.5	18.3	10.3	22754	92477	0.2654	89301	Obama	89301	0.009607036	89301.0
13340	-114.77726299999999	39.401796999999995	McGill CDP	NV	Nevada	White Pine County	1018	44.2	2.7	12.1	18576	66228	0.2654	89318	Obama	89318	0.002454194	89318.0
13341	-119.746478	39.150768	Carson City	NV	Nevada	Carson City	55291	40.0	23.6	11.9	26967	181777	0.4413	89701	Obama	89701	0.133295511	89701.0
13342	-71.591261	43.447365999999995	Tilton-Northfield CDP	NH	New Hampshire	Belknap County	3377	38.6	19.9	7.5	22680	135990	0.4689	3276	Obama	03276	0.022037147000000003	3276.0
13343	-71.504276	43.658309	Meredith CDP	NH	New Hampshire	Belknap County	1935	46.2	29.8	7.0	24899	162143	0.4689	3253	Obama	03253	0.012627148000000001	3253.0
13344	-71.477855	43.572492	Laconia city	NH	New Hampshire	Belknap County	17425	41.0	24.0	7.0	24958	151786	0.4689	3246	Obama	03246	0.113709592	3246.0
13345	-71.12498599999999	44.052601	North Conway CDP	NH	New Hampshire	Carroll County	2220	39.7	30.2	8.8	26815	171802	0.4887	3860	Obama	03860	0.014486961000000001	3860.0
13346	-71.127049	43.981053	Conway CDP	NH	New Hampshire	Carroll County	1816	44.0	18.4	7.6	25310	146528	0.4887	3818	Obama	03818	0.011850595	3818.0
13347	-71.20865500000001	43.590981	Wolfeboro CDP	NH	New Hampshire	Carroll County	3273	49.8	38.9	5.9	31311	236631	0.4887	3894	Obama	03894	0.021358479	3894.0
13348	-72.489034	42.789072	Hinsdale CDP	NH	New Hampshire	Cheshire County	1816	40.2	13.0	9.0	20618	130310	0.6136	3451	Obama	03451	0.011850595	3451.0
13349	-72.300033	42.949199	Keene city	NH	New Hampshire	Cheshire County	22733	36.2	37.6	7.2	25184	153476	0.6136	3431	Obama	03431	0.148347785	3431.0
13350	-72.211454	42.904779	Marlborough CDP	NH	New Hampshire	Cheshire County	1127	44.2	31.3	4.3	24778	142381	0.6136	3455	Obama	03455	0.007354416999999999	3455.0
13351	-72.385335	42.776926	Winchester CDP	NH	New Hampshire	Cheshire County	1971	39.7	17.5	13.0	20134	128588	0.6136	3470	Obama	03470	0.012862071999999999	3470.0
13352	-72.322379	42.870934999999996	West Swanzey CDP	NH	New Hampshire	Cheshire County	1198	38.3	20.2	8.7	24023	137987	0.6136	3446	Obama	03446	0.007817738000000001	3446.0
13353	-72.023689	42.812698	Jaffrey CDP	NH	New Hampshire	Cheshire County	2954	40.2	26.6	6.1	25598	152400	0.6136	3452	Obama	03452	0.019276794	3452.0
13354	-71.61038	44.371528000000005	Whitefield CDP	NH	New Hampshire	Coos County	1066	42.6	14.7	8.2	21717	121111	0.5793	3598	Obama	03598	0.006956352	3598.0
13355	-71.26038	44.486791	Berlin city	NH	New Hampshire	Coos County	9794	45.6	6.9	8.9	20286	73913	0.5793	035XX	Obama	035XX	0.063912295	0.0
13356	-71.519863	44.605072	Groveton CDP	NH	New Hampshire	Coos County	1153	45.1	4.1	7.2	17566	70667	0.5793	3582	Obama	03582	0.007524084	3582.0
13357	-71.184978	44.392138	Gorham CDP	NH	New Hampshire	Coos County	1697	46.0	14.8	5.4	23691	97105	0.5793	3581	Obama	03581	0.011074042	3581.0
13358	-71.574792	44.489525	Lancaster CDP	NH	New Hampshire	Coos County	1680	40.8	21.0	6.7	22803	103299	0.5793	3584	Obama	03584	0.010963106	3584.0
13359	-71.763699	44.321013	Littleton CDP	NH	New Hampshire	Grafton County	4758	41.1	28.3	5.9	22860	131867	0.6085	3561	Obama	03561	0.031049081	3561.0
13360	-71.74696	43.597852	Bristol CDP	NH	New Hampshire	Grafton County	1925	42.3	26.4	9.4	24065	144429	0.6085	3222	Obama	03222	0.012561892	3222.0
13361	-72.277361	43.707049	Hanover CDP	NH	New Hampshire	Grafton County	8606	23.5	81.7	8.2	29626	408955	0.6085	3755	Obama	03755	0.056159812999999996	3755.0
13362	-71.6933	43.741391	Plymouth CDP	NH	New Hampshire	Grafton County	3660	22.0	52.7	11.4	19789	150704	0.6085	3264	Obama	03264	0.023883909	3264.0
13363	-72.02896899999999	44.145206	Woodsville CDP	NH	New Hampshire	Grafton County	1141	42.9	22.8	6.2	26116	131071	0.6085	3785	Obama	03785	0.0074457759999999994	3785.0
13364	-72.148674	43.644658	Enfield CDP	NH	New Hampshire	Grafton County	1814	42.6	24.3	3.5	28781	151316	0.6085	3748	Obama	03748	0.011837543999999998	3748.0
13365	-72.253289	43.635259999999995	Lebanon city	NH	New Hampshire	Grafton County	13631	37.8	40.8	4.8	29186	189632	0.6085	3766	Obama	03766	0.088951245	3766.0
13366	-71.908624	44.212638	Lisbon CDP	NH	New Hampshire	Grafton County	1094	40.4	14.8	5.3	19338	119922	0.6085	3585	Obama	03585	0.00713907	3585.0
13367	-71.946049	43.037997	Antrim CDP	NH	New Hampshire	Hillsborough County	1469	35.8	28.3	9.1	23338	138806	0.4974	3440	Obama	03440	0.009586192	3440.0
13368	-71.801482	42.772876000000004	Greenville CDP	NH	New Hampshire	Hillsborough County	1209	38.0	13.5	9.0	27327	122131	0.4974	3048	Obama	03048	0.007889521	3048.0
13369	-71.89942099999999	43.1141	Hillsborough CDP	NH	New Hampshire	Hillsborough County	1927	37.7	21.3	8.6	26104	133654	0.4974	3244	Obama	03244	0.012574943	3244.0
13370	-71.95925600000001	42.878949	Peterborough CDP	NH	New Hampshire	Hillsborough County	3087	44.5	44.5	9.5	33563	187397	0.4974	3458	Obama	03458	0.020144706000000002	3458.0
13371	-71.51686099999999	43.000757	Pinardville CDP	NH	New Hampshire	Hillsborough County	6002	30.3	21.4	7.4	25241	145769	0.4974	3102	Obama	03102	0.039167	3102.0
13372	-71.444414	42.984426	Manchester city	NH	New Hampshire	Hillsborough County	111335	36.7	26.2	8.4	27496	177981	0.4974	3103	Obama	03103	0.7265341409999999	3103.0
13373	-71.490783	42.749054	Nashua city	NH	New Hampshire	Hillsborough County	87846	38.1	35.8	8.4	31256	205230	0.4974	3062	Obama	03062	0.573252959	3062.0
13374	-71.483959	42.866864	East Merrimack CDP	NH	New Hampshire	Hillsborough County	4145	39.9	28.4	6.8	36094	144397	0.4974	3054	Obama	03054	0.027048852999999998	3054.0
13375	-71.661349	42.8326	Milford CDP	NH	New Hampshire	Hillsborough County	8789	36.8	28.1	7.0	29569	187420	0.4974	3055	Obama	03055	0.057354009000000004	3055.0
13376	-71.431395	42.76396	Hudson CDP	NH	New Hampshire	Hillsborough County	7726	38.3	21.7	7.8	27168	196466	0.4974	3051	Obama	03051	0.050417234000000005	3051.0
13377	-71.738014	42.847039	Wilton CDP	NH	New Hampshire	Hillsborough County	1315	38.1	33.6	6.2	28079	210417	0.4974	3086	Obama	03086	0.00858124	3086.0
13378	-71.712746	43.223288000000004	Contoocook CDP	NH	New Hampshire	Merrimack County	1544	46.5	45.1	7.1	35455	195058	0.5559	3229	Obama	03229	0.010075615999999999	3229.0
13379	-71.818763	43.181568	Henniker CDP	NH	New Hampshire	Merrimack County	1754	25.6	53.2	14.6	26447	178125	0.5559	3242	Obama	03242	0.011446004	3242.0
13380	-71.331691	43.299968	Pittsfield CDP	NH	New Hampshire	Merrimack County	1778	36.3	16.2	5.9	22071	142445	0.5559	3263	Obama	03263	0.01160262	3263.0
13381	-71.457143	43.094023	Hooksett CDP	NH	New Hampshire	Merrimack County	4373	35.7	37.4	9.0	31048	178617	0.5559	3106	Obama	03106	0.028536702999999997	3106.0
13382	-71.452607	43.138006	Suncook CDP	NH	New Hampshire	Merrimack County	5360	38.4	17.7	5.3	26956	152652	0.5559	3275	Obama	03275	0.034977527	3275.0
13383	-71.559383	43.230609	Concord city	NH	New Hampshire	Merrimack County	43466	38.6	35.7	7.2	27648	161702	0.5559	033HH	Obama	033HH	0.283644254	0.0
13384	-71.42546899999999	43.033646999999995	South Hooksett CDP	NH	New Hampshire	Merrimack County	5809	36.4	30.8	6.9	30708	214029	0.5559	3106	Obama	03106	0.037907548	3106.0
13385	-71.669276	43.449515000000005	Franklin city	NH	New Hampshire	Merrimack County	8936	38.8	17.0	12.6	21413	129317	0.5559	3235	Obama	03235	0.058313280999999995	3235.0
13386	-71.316934	42.893947999999995	Derry CDP	NH	New Hampshire	Rockingham County	23192	35.0	29.0	8.5	28501	185730	0.4703	3038	Obama	03038	0.151343062	3038.0
13387	-70.938738	43.075562	Newmarket CDP	NH	New Hampshire	Rockingham County	5795	33.2	37.4	6.6	28976	190400	0.4703	3857	Obama	03857	0.037816189	3857.0
13388	-71.090837	43.034665000000004	Epping CDP	NH	New Hampshire	Rockingham County	1934	37.8	14.5	5.0	29186	183537	0.4703	3042	Obama	03042	0.012620623000000001	3042.0
13389	-70.946591	42.977277	Exeter CDP	NH	New Hampshire	Rockingham County	9801	42.4	41.0	5.8	30273	199794	0.4703	3833	Obama	03833	0.063957975	3833.0
13390	-71.17135999999999	43.03328	Raymond CDP	NH	New Hampshire	Rockingham County	3132	36.8	17.4	5.3	25713	168561	0.4703	3077	Obama	03077	0.020438361000000002	3077.0
13391	-71.36206	42.850596	Londonderry CDP	NH	New Hampshire	Rockingham County	11754	37.6	42.9	6.9	35319	231566	0.4703	3053	Obama	03053	0.076702585	3053.0
13392	-70.784808	43.056933	Portsmouth city	NH	New Hampshire	Rockingham County	20773	41.3	47.9	6.9	37564	259654	0.4703	3801	Obama	03801	0.135557495	3801.0
13393	-70.82628000000001	42.942898	Hampton CDP	NH	New Hampshire	Rockingham County	9601	43.5	46.4	6.8	40892	285947	0.4703	3842	Obama	03842	0.062652843	3842.0
13394	-70.885437	43.253457	Somersworth city	NH	New Hampshire	Strafford County	12510	35.9	23.3	8.5	24756	153025	0.5632	3878	Obama	03878	0.081635982	3878.0
13395	-70.978835	43.299217999999996	Rochester city	NH	New Hampshire	Strafford County	31451	39.0	19.0	7.8	23372	133174	0.5632	3867	Obama	03867	0.205238472	3867.0
13396	-71.07338100000001	43.400107	Farmington CDP	NH	New Hampshire	Strafford County	3744	37.0	12.8	9.9	20676	119518	0.5632	3835	Obama	03835	0.024432064	3835.0
13397	-70.88729000000001	43.191852000000004	Dover city	NH	New Hampshire	Strafford County	29346	36.8	38.6	7.1	29451	215435	0.5632	3820	Obama	03820	0.191501962	3820.0
13398	-70.922084	43.141762	Durham CDP	NH	New Hampshire	Strafford County	9494	21.7	78.4	13.7	18248	293667	0.5632	3824	Obama	03824	0.061954598	3824.0
13399	-72.336383	43.378846	Claremont city	NH	New Hampshire	Sullivan County	13290	41.1	16.0	7.3	23352	126216	0.5571	3743	Obama	03743	0.086725996	3743.0
13400	-72.42342	43.236683	Charlestown CDP	NH	New Hampshire	Sullivan County	1249	43.1	13.8	9.4	20175	102692	0.5571	036HH	Obama	036HH	0.008150547	0.0
13401	-72.174386	43.371775	Newport CDP	NH	New Hampshire	Sullivan County	4165	37.0	14.0	8.8	21291	120445	0.5571	3773	Obama	03773	0.027179366	3773.0
13402	-74.499319	39.424994	Absecon city	NJ	New Jersey	Atlantic County	8532	43.3	27.2	13.5	31654	238873	0.5796	8201	Obama	08201	0.019248787	8201.0
13403	-74.714813	39.572994	Elwood-Magnolia CDP	NJ	New Jersey	Atlantic County	1360	34.1	7.6	11.9	18738	155572	0.5796	8217	Obama	08217	0.003068255	8217.0
13404	-74.525705	39.313703000000004	Longport borough	NJ	New Jersey	Atlantic County	1068	61.0	46.3	10.6	63862	623311	0.5796	8403	Obama	08403	0.002409482	8403.0
13405	-74.555807	39.372448999999996	Northfield city	NJ	New Jersey	Atlantic County	8082	44.4	27.4	9.8	31227	247446	0.5796	8225	Obama	08225	0.018233555	8225.0
13406	-74.550214	39.468786	Pomona CDP	NJ	New Jersey	Atlantic County	4436	32.8	20.2	14.8	26422	227417	0.5796	8201	Obama	08201	0.010007925	8201.0
13407	-74.604777	39.320462	Somers Point city	NJ	New Jersey	Atlantic County	11535	40.0	25.1	13.3	27098	233443	0.5796	8244	Obama	08244	0.026023763999999998	8244.0
13408	-74.944806	39.528281	Buena borough	NJ	New Jersey	Atlantic County	4241	36.8	12.2	14.9	22507	189187	0.5796	8326	Obama	08326	0.009567991999999999	8326.0
13409	-74.596812	39.563937	Egg Harbor City	NJ	New Jersey	Atlantic County	4630	34.7	13.8	18.1	20039	167527	0.5796	8215	Obama	08215	0.010445603000000001	8215.0
13410	-74.775513	39.358339	Estell Manor city	NJ	New Jersey	Atlantic County	1896	42.1	20.3	10.4	25370	221528	0.5796	8319	Obama	08319	0.004277508	8319.0
13411	-74.439858	39.363809	Atlantic City	NJ	New Jersey	Atlantic County	41621	36.2	14.7	18.9	18454	167021	0.5796	8401	Obama	08401	0.093899878	8401.0
13412	-74.84263399999999	39.592851	Folsom borough	NJ	New Jersey	Atlantic County	1970	41.7	21.0	9.8	26548	198621	0.5796	8346	Obama	08346	0.004444457	8346.0
